,Unnamed: 0,address,bathrooms,bedrooms,latitude,longitude,sqft,price per room,distance,avg_rating,#cafes,#pubs,edge_distance
1603,1603,2704 Derby St,0,0,37.862016,-122.253111,0,1623,0.778,3.95,1,0,0.915467188026
1604,1604,2704 Virginia,1,3,37.878122,-122.256374,625,1000,0.448,4.05,2,2,0.585692077644
1605,1605,2704 Virginia St,0,0,37.878138,-122.256404,0,3177,0.449,4.125,6,0,0.584741966592
1606,1606,2704 Virginia St,1,1,37.878088,-122.256396,432,2100,0.446,4.15,7,0,0.581831684993
1607,1607,2704 Webster St,0,0,37.855661,-122.252479,0,2639,1.197,3.975,2,2,1.56754762703
1608,1608,2705 Benvenue Ave,0,0,37.861451,-122.25444,0,1878,0.785,3.975,1,0,0.90918145132
1609,1609,2705 Ridge Rd,0,0,37.876807,-122.256441,0,1818,0.364,4.15,6,0,0.496254713298
1610,1610,2705 Virginia St,0,0,37.878495,-122.256631,0,2538,0.467,4.025,3,0,0.595610551593
1611,1611,2708 College Ave,0,0,37.861352,-122.253826,0,1716,0.803,3.95,1,0,0.944344603899
1612,1612,2708 Haste St,0,0,37.866368,-122.253482,0,1529,0.514,4.025,2,2,0.560929025892
1613,1613,2709 Channing Way,0,0,37.86777,-122.253759,0,1742,0.432,4.075,1,2,0.482769484952
1614,1614,2709 Dwight Way,0,0,37.866045,-122.253355,0,1423,0.535,3.975,0,0,0.588284672341
1615,1615,2709 McGee Ave,0,0,37.858816,-122.275588,0,1700,1.271,4.15,4,1,1.58927819831
1616,1616,2710 Haste St,0,0,37.866391,-122.25331,0,1557,0.518,3.925,1,0,0.573122327253
1617,1617,2711 McGee Ave,0,0,37.858826,-122.275442,0,1700,1.265,4.15,4,1,1.58166713238
1618,1618,2712 Derby St,0,0,37.86192,-122.25294,0,1947,0.788,3.95,1,0,0.932865337567
1619,1619,2713 Ellsworth St,0,0,37.860563,-122.261948,0,1649,0.807,4.05,2,0,0.943252021025
1620,1620,2714 Alcatraz Ave,0,0,37.851204,-122.251727,0,2330,1.502,3.95,2,3,2.05598069531
1621,1621,2715 Benvenue Ave,0,0,37.861183,-122.254334,0,2690,0.804,3.975,1,0,0.939994548853
1622,1622,2715 Hillegass Ave,0,0,37.861046,-122.255717,0,2361,0.79,4.0,1,0,0.906747058902
1623,1623,2716 Webster St,0,0,37.855551,-122.252115,0,2532,1.21,3.975,2,2,1.5909895353
1624,1624,2716 Webster St.,1,2,37.855576,-122.25234,850,1425,1.205,3.975,2,2,1.5808821721
1625,1625,2717 channing way,0,1,37.867655,-122.253606,0,1500,0.444,4.1,0,0,0.498820548298
1626,1626,2717 Channing Way,0,0,37.867851,-122.25342,0,1827,0.442,4.1,0,0,0.509989590047
1627,1627,2717 Derby St,0,0,37.862378,-122.252757,0,1700,0.765,3.95,1,0,0.901772604251
1628,1628,2718 College Ave,0,0,37.861072,-122.253804,0,2081,0.822,3.975,1,0,0.972504634294
1629,1629,2721 Haste St,0,0,37.866943,-122.253058,0,2252,0.5,3.9,3,1,0.568470117423
1630,1630,2721 Hillegass Ave,0,0,37.86083,-122.255636,0,2284,0.805,4.0,2,0,0.931775060526
1631,1631,2722 Derby St,0,0,37.861954,-122.252375,0,1421,0.8,3.95,1,0,0.959578732827
1632,1632,2722 Russell St,0,0,37.858271,-122.252095,0,2220,1.036,4.0,2,0,1.31797533319
1633,1633,2723 Stuart St,0,0,37.860185,-122.252124,0,1800,0.915,3.95,2,0,1.13281864666
1634,1634,2724 Channing Way,0,0,37.867327,-122.25323,0,3167,0.474,4.1,1,2,0.540398837436
1635,1635,2725 Haste St,0,0,37.866852,-122.253088,0,2252,0.503,3.9,3,1,0.569666179623
1636,1636,2726 Dwight Way,0,0,37.865587,-122.252504,0,2281,0.589,3.975,0,0,0.678566379133
1637,1637,2727 Ashby Pl,0,0,37.857901,-122.252357,0,2455,1.054,3.975,2,0,1.34416762139
1638,1638,2727 Haste St,0,0,37.866974,-122.252782,0,3566,0.509,4.1,1,2,0.590052811887
1639,1639,2727 Park St,0,0,37.857299,-122.283102,0,1967,1.647,4.15,6,1,2.13129954599
1640,1640,2727 Parker St,0,0,37.864224,-122.252243,0,1967,0.672,3.95,1,0,0.785518131292
1641,1641,2728 Benvenue Ave,0,0,37.860601,-122.254968,0,1906,0.831,4.0,2,0,0.976213505901
1642,1642,2728 Benvenue Ave,0,1,37.861412,-122.255394,0,1795,0.77,3.975,1,0,0.878565993217
1643,1643,2728 Channing Way,0,0,37.867377,-122.252858,0,967,0.487,4.0,3,1,0.570214322003
1644,1644,2728 Haste St,0,0,37.866439,-122.252617,0,1153,0.541,4.1,1,2,0.625667085614
1645,1645,2729 Dwight Way,0,0,37.866089,-122.252456,0,1658,0.565,3.975,0,0,0.655188139802
1646,1646,2730 10th St,0,0,37.856475,-122.289637,0,2030,1.97,4.1,4,1,2.6209721523
1647,1647,2730 College Avenue,0,4,37.860658,-122.253671,2300,1587,0.851,3.975,1,0,1.01857970631
1648,1648,2730 Garber St,0,0,37.860516,-122.251848,0,2500,0.901,3.925,1,0,1.11574590501
1649,1649,2731 Durant Ave,0,1,37.868603,-122.25337,0,930,0.412,4.125,1,2,0.456414499225
1650,1650,2731 Grant St,0,0,37.858429,-122.273056,0,1776,1.201,4.1,4,1,1.52467299319
1651,1651,2732 Benvenue Ave,0,0,37.860454,-122.254991,0,2437,0.84,4.0,2,0,0.990660959457
1652,1652,2732 Haste St,0,0,37.866488,-122.252383,0,2131,0.548,3.95,0,0,0.642316348183
1653,1653,2732 Hillegass Ave,0,0,37.8604,-122.256121,0,2310,0.828,4.0,2,0,0.964607248432
1654,1654,2733 Russell St,0,0,37.858833,-122.25166,0,2175,1.01,4.0,2,0,1.282147451
1655,1655,2734 Piedmont Ave,0,0,37.86101,-122.251261,0,897,0.887,3.95,1,0,1.10263136929
1656,1656,2735 Durant Ave,0,0,37.868763,-122.252884,0,2600,0.428,4.1,0,0,0.45138921091
1657,1657,2735 Regent St,0,0,37.860333,-122.256731,0,1540,0.826,3.975,2,0,0.958665826109
1658,1658,2736 Grant St,0,0,37.858248,-122.273575,0,1463,1.228,4.1,4,0,1.56166925275
1659,1659,2737 Benvenue Ave,0,0,37.860353,-122.254253,0,1899,0.859,4.0,2,0,1.02635679755
1660,1660,2737 Dwight Way,0,0,37.866086,-122.252193,0,2175,0.575,3.975,0,0,0.676028972693
1661,1661,2737 Forest Ave,0,0,37.861564,-122.251727,0,2995,0.841,3.95,1,0,1.02898058134
1662,1662,2737 Garber St,0,0,37.860963,-122.25195,0,2497,0.872,3.925,1,0,1.0700501042
1663,1663,2737 Grant St,0,0,37.858218,-122.272945,0,2294,1.208,4.075,4,0,1.54241947748
1664,1664,2738 Milvia St,0,0,37.858541,-122.269393,0,2015,1.081,4.05,2,0,1.41506190979
1665,1665,274 40th street,0,2,37.826192,-122.254744,0,1175,3.177,4.05,1,0,4.7484248209
1666,1666,2740 College Ave,0,0,37.86038,-122.253741,0,2474,0.867,3.975,2,0,1.04318618475
1667,1667,2740 PARKER STREET,2,5,37.864063,-122.252083,2100,1650,0.686,3.95,1,0,0.807788266095
1668,1668,2740 PARKER STREET,0,5,37.864131,-122.252147,0,1650,0.68,3.95,1,0,0.798619581331
1669,1669,2740 PARKER STREET,2,5,37.864165,-122.252985,2100,1650,0.652,3.95,1,0,0.741129952205
1670,1670,2741 College Ave,0,0,37.860506,-122.253112,0,2419,0.872,3.95,1,0,1.05714529184
1671,1671,2741 Dwight Way,0,0,37.866095,-122.251998,0,2654,0.582,3.95,4,1,0.691040575745
1672,1672,2745 Hillegass Ave,0,0,37.860146,-122.255474,0,2189,0.853,3.975,2,0,1.0083764298
1673,1673,2747 College Ave,0,0,37.860343,-122.253095,0,2413,0.883,3.95,2,0,1.07363163768
1674,1674,2747 Haste St,0,0,37.866965,-122.25214,0,2428,0.535,3.95,0,0,0.643776483195
1675,1675,2747 Haste St.,1,1,37.866866,-122.2536,726,2995,0.483,3.925,1,0,0.527531350061
1676,1676,2750 Dwight Way,0,0,37.865593,-122.251832,0,1914,0.613,3.975,4,1,0.729377285091
1677,1677,2763 Garber St,0,0,37.860993,-122.251463,0,1583,0.883,3.925,1,0,1.09311278843
1678,1678,28 Domingo Ave,0,0,37.857408,-122.244128,0,2650,1.316,3.975,1,1,1.82265717251
1679,1679,2801 Cherry,2,4,37.85971,-122.253156,1150,1375,0.922,3.95,2,0,1.13295196651
1680,1680,2801 College Ave,0,0,37.859684,-122.253026,0,1618,0.926,3.95,2,0,1.14082459046
1681,1681,2801 Fulton St,0,0,37.858786,-122.263897,0,1269,0.95,4.05,4,0,1.18442021277
1682,1682,2801 Telegraph Ave,0,0,37.859435,-122.258847,0,3800,0.874,4.0,2,0,1.03564273882
1683,1683,2803 Hillegass Ave,0,0,37.85968,-122.255501,0,1500,0.884,3.975,2,0,1.05694399987
1684,1684,2803 Park St,0,0,37.855376,-122.282716,0,2208,1.717,4.125,6,1,2.2672238723
1685,1685,2803 Parker St,0,0,37.864216,-122.251115,0,2208,0.71,3.95,1,0,0.864471579811
1686,1686,2805 Telegraph Ave,0,0,37.859386,-122.259019,0,3800,0.878,4.025,2,0,1.040856877
1687,1687,2806 Regent St,0,0,37.85942,-122.257332,0,2436,0.883,3.975,2,0,1.04881880644
1688,1688,2807 Shattuck Ave,0,0,37.858302,-122.266537,0,2204,1.027,4.05,3,0,1.33166781883
1689,1689,2808 Grant St,0,0,37.857315,-122.27339,0,800,1.273,4.1,4,0,1.65015448461
1690,1690,2810 Cherry St,0,0,37.859432,-122.252546,0,2395,0.953,3.975,2,0,1.18558808643
1691,1691,2810 Hillegass,0,1,37.859853,-122.256449,0,2995,0.861,3.975,2,0,1.01625261829
1692,1692,2811 Channing Way,0,0,37.86836,-122.251234,0,2629,0.519,4.025,0,0,0.555145317444
1693,1693,2813 Shattuck Ave,0,0,37.858179,-122.266644,0,1015,1.037,4.025,3,0,1.34819745648
1694,1694,2814 California St,0,0,37.856569,-122.277762,0,2741,1.466,4.075,3,1,1.90239312814
1695,1695,2814 College Ave,0,0,37.859397,-122.253635,0,2030,0.933,3.95,2,0,1.14563974298
1696,1696,2815 Channing Way,0,0,37.868186,-122.251071,0,2695,0.533,4.025,3,1,0.579145015599
1697,1697,2817 College Ave,0,0,37.859136,-122.252932,0,1527,0.963,4.0,2,0,1.19872240162
1698,1698,2817 College ave.,0,1,37.859714,-122.253947,0,1895,0.906,3.95,2,0,1.10217835251
1699,1699,2817 Regent St,0,0,37.859082,-122.256598,0,1320,0.912,3.975,2,0,1.09716360725
1700,1700,2817 Telegraph Ave,0,0,37.858945,-122.258945,0,2093,0.908,4.0,2,0,1.08997676908
1701,1701,2817 Woolsey St,0,0,37.854522,-122.249521,0,1750,1.329,3.95,2,1,1.79227337206
1702,1702,2818 Benvenue Ave,0,0,37.859187,-122.254856,0,2369,0.926,3.95,2,0,1.12688661554
1703,1703,2818 Telegraph Ave,0,0,37.859124,-122.25947,0,1369,0.895,4.025,2,0,1.07041120067
1704,1704,2819 Derby St,0,0,37.862448,-122.250464,0,3619,0.828,3.95,1,0,1.03327386935
1705,1705,2821 Hillegass Ave,0,0,37.859203,-122.255349,0,2895,0.918,3.975,2,0,1.1115628284
1706,1706,2821 Hillegass Avenue,1,2,37.859337,-122.255452,644,1397,0.908,3.975,2,0,1.09464987012
1707,1707,2822 San Pablo Ave,0,0,37.855163,-122.288067,0,1750,1.952,4.125,4,1,2.6100485533
1708,1708,2823 Cherry St,0,0,37.859034,-122.251892,0,2994,0.992,4.025,2,0,1.25253664866
1709,1709,2828 College Ave,0,0,37.858847,-122.253582,0,2234,0.969,4.0,2,0,1.20329978832
1710,1710,2829 Prince St,0,0,37.855369,-122.248929,0,2025,1.29,3.9,2,1,1.73590904885
1711,1711,2830 Sacramento St,0,2,37.85656,-122.280028,0,1050,1.553,4.175,6,1,2.01698808837
1712,1712,2835 California St,0,0,37.855944,-122.277037,0,1208,1.471,4.075,3,1,1.92903018675
1713,1713,2875 California St,0,0,37.855672,-122.277015,0,1443,1.485,4.05,3,1,1.95440801022
1714,1714,288 Whitmore,1,1,37.833463,-122.252212,675,2185,2.694,4.05,2,0,3.97072286353
1715,1715,2901 Channing Way,0,0,37.868081,-122.250404,0,1187,0.568,3.925,1,0,0.621732833331
1716,1716,2901 Claremont Ave,0,0,37.858868,-122.244444,0,1776,1.228,4.025,1,0,1.69311841946
1717,1717,2901 Claremont Ave.,0,1,37.858905,-122.244455,0,2900,1.226,4.025,1,0,1.68971507354
1718,1718,2901 Claremont Ave.,0,2,37.858926,-122.244479,0,1450,1.224,4.025,1,0,1.68659650466
1719,1719,2901 Regent St,0,0,37.857867,-122.256736,0,2335,0.993,4.05,2,0,1.22770896025
1720,1720,2902 Wheeler St,0,0,37.856711,-122.265068,0,950,1.105,4.025,3,0,1.43675017054
1721,1721,2903 Dwight Way,0,0,37.866259,-122.249057,0,2519,0.698,4.125,1,2,0.855471417268
1722,1722,2904 Wheeler St,0,0,37.856762,-122.264926,0,950,1.099,4.025,3,0,1.42696288535
1723,1723,2906 Wheeler St,0,0,37.856743,-122.264904,0,950,1.1,4.025,3,0,1.42824830232
1724,1724,2910 Adeline St,0,0,37.855951,-122.269197,0,1599,1.235,4.025,2,0,1.67572704276
1725,1725,2910 Fulton St,0,0,37.856632,-122.263987,0,2562,1.095,4.025,3,0,1.41338330335
1726,1726,2910 Regent St,0,0,37.857435,-122.257394,0,1262,1.018,4.05,2,0,1.26689137664
1727,1727,2910 Wheeler St,0,0,37.856542,-122.265032,0,2059,1.116,4.025,3,0,1.45314341887
1728,1728,2911 Deakin St,0,0,37.856872,-122.262257,0,2444,1.062,4.05,3,0,1.34892321057
1729,1729,2911 Fulton St,0,0,37.85673,-122.26334,0,1750,1.081,4.05,3,0,1.38673704001
1730,1730,2912 Claremont Ave,0,0,37.858437,-122.24541,0,2082,1.216,4.025,1,0,1.6621923624
1731,1731,2912 Fulton St,0,0,37.856494,-122.263958,0,1969,1.104,4.025,3,0,1.42726026883
1732,1732,2912 Harper St,0,0,37.855365,-122.272614,0,914,1.36,4.075,3,0,1.82980065165
1733,1733,2912 Newbury St,0,0,37.85602,-122.267779,0,2642,1.199,4.025,2,0,1.60665958477
1734,1734,2912 Otis St,0,0,37.855689,-122.270453,0,1925,1.282,4.05,3,0,1.74475850904
1735,1735,2915 Dohr St,0,0,37.853898,-122.280726,0,1850,1.711,4.05,6,1,2.29355555423
1736,1736,2915 Fulton St,0,0,37.856593,-122.263311,0,1852,1.09,4.025,3,0,1.40075448736
1737,1737,2915 Harper St,0,0,37.85536,-122.271976,0,1523,1.342,4.075,3,0,1.81369445077
1738,1738,2915 Stanton St,0,0,37.854223,-122.279947,0,1624,1.666,4.05,6,1,2.22565671253
1739,1739,2916 Hillegass Ave,0,0,37.857434,-122.25603,0,1666,1.029,4.05,2,0,1.28681170184
1740,1740,2917 Shattuck Ave,0,0,37.856102,-122.266282,0,1750,1.165,4.025,3,0,1.54043187239
1741,1741,2918 Deakin St,0,0,37.856514,-122.262826,0,2659,1.091,4.025,3,0,1.3987088005
1742,1742,2918 Ellis St,0,0,37.855058,-122.27363,0,1400,1.408,4.075,3,0,1.89145300896
1743,1743,2918 Florence St,0,0,37.857073,-122.258698,0,2750,1.038,4.05,2,0,1.29860910375
1744,1744,2918 Regent St,0,0,37.85709,-122.257319,0,1262,1.042,4.05,2,0,1.30577783869
1745,1745,2919 Hillegass Ave,0,0,37.85752,-122.25527,0,1370,1.032,3.975,2,0,1.29326937708
1746,1746,2920 Deakin St,0,0,37.856381,-122.262798,0,2647,1.1,4.025,3,0,1.41253489665
1747,1747,2920 Wheeler St,0,0,37.856275,-122.264979,0,1200,1.133,4.025,3,0,1.47929152118
1748,1748,2921 Fulton St,0,0,37.856322,-122.263256,0,3200,1.108,4.025,3,0,1.42862223862
1749,1749,2922 Otis St,0,0,37.855389,-122.27042,0,1929,1.299,4.05,3,0,1.77672743737
1750,1750,2923 Florence St,0,0,37.856976,-122.257925,0,1448,1.047,4.05,2,0,1.31305570947
1751,1751,2923 Florence St.,1,1,37.856592,-122.258499,650,1795,1.071,4.05,2,0,1.35267670315
1752,1752,2923 Otis St,0,0,37.85546,-122.269813,0,1813,1.28,4.05,3,0,1.75075589713
1753,1753,2923 Wheeler St,0,0,37.856207,-122.264344,0,1950,1.128,4.025,3,0,1.46800679139
1754,1754,2924 Claremont Ave,0,0,37.858265,-122.245456,0,1827,1.224,4.0,2,0,1.67254536577
1755,1755,2924 Florence St,0,0,37.856952,-122.258681,0,1827,1.046,4.05,2,0,1.31210484977
1756,1756,2924 Sacramento St,0,2,37.854672,-122.279637,0,1400,1.631,4.1,6,1,2.16895135511
1757,1757,2925 Dohr St,0,0,37.853765,-122.280677,0,1218,1.716,4.05,6,1,2.30345195548
1758,1758,2925 Ellis St,0,0,37.854877,-122.272977,0,1929,1.399,4.075,3,0,1.89134841461
1759,1759,2925 Harper St,0,0,37.854856,-122.27217,0,3600,1.377,4.05,4,0,1.87228230937
1760,1760,2925 Mabel St,0,0,37.853191,-122.283446,0,1081,1.849,4.125,6,1,2.49698198094
1761,1761,2925 Regent St,0,0,37.857108,-122.256518,0,1992,1.047,4.025,2,0,1.31416437738
1762,1762,2925 Wheeler St,0,0,37.856105,-122.26432,0,1664,1.135,4.025,3,0,1.47813468721
1763,1763,2925 Wheeler st,0,2,37.856759,-122.265307,0,1200,1.105,4.025,3,0,1.43957042063
1764,1764,2926 Lorina St,0,0,37.855935,-122.26585,0,2875,1.169,4.025,2,0,1.54247095096
1765,1765,2926 Stanton St,0,1,37.853661,-122.280192,0,1650,1.703,4.05,6,1,2.28985066235
1766,1766,2927 Harper St,0,0,37.854966,-122.271935,0,3600,1.364,4.05,4,0,1.85477790612
1767,1767,2927 Lorina St,0,0,37.856018,-122.265311,0,2431,1.155,4.025,2,0,1.51633471785
1768,1768,2929 Harper St,0,0,37.854813,-122.271918,0,2645,1.373,4.05,4,0,1.87074129857
1769,1769,2930 Adeline St,0,0,37.855381,-122.269424,0,1595,1.275,4.025,2,0,1.74016957722
1770,1770,2931 Stanton St,0,0,37.854004,-122.279891,0,1650,1.675,4.05,6,1,2.24346861879
1771,1771,2950 Dohr St,0,0,37.853502,-122.281046,0,900,1.743,4.1,7,1,2.34578732379
1772,1772,2963 Linden Street,2,3,37.857826,-122.250479,1608,1500,1.101,3.95,2,0,1.4317659199
1773,1773,30 Domingo Ave,0,0,37.857256,-122.244139,0,2634,1.323,3.975,1,1,1.83370086413
1774,1774,300 Caldecott Ln,1,1,37.85666,-122.221141,773,2400,2.351,4.075,2,0,3.42989015127
1775,1775,3000 Claremont Ave,0,0,37.855915,-122.247289,0,2005,1.3,3.925,2,1,1.76487727483
1776,1776,3001 College Ave,0,0,37.855494,-122.252578,0,2845,1.206,3.975,2,2,1.58162887588
1777,1777,3001 Deakin St,0,0,37.855613,-122.262195,0,2410,1.147,4.0,4,1,1.4852763178
1778,1778,3005 Ellis St,0,0,37.853775,-122.272864,0,2350,1.461,4.025,3,0,2.00500113919
1779,1779,3007 Fulton St,0,0,37.855387,-122.263179,0,2000,1.171,4.025,4,1,1.52783388269
1780,1780,3008 Dana St,0,0,37.854875,-122.258843,0,2182,1.189,4.0,3,1,1.54275063108
1781,1781,3008 Mabel St,0,0,37.852333,-122.283931,0,1100,1.91,4.125,6,1,2.5987373619
1782,1782,3012 Deakin St,0,0,37.85524,-122.262666,0,1850,1.176,4.025,4,1,1.53395500009
1783,1783,3015 San Pablo ave,2,2,37.851736,-122.286876,1155,1997,2.054,4.1,6,1,2.81225872394
1784,1784,3017 Fulton St,0,0,37.85511,-122.263229,0,1900,1.19,4.025,4,1,1.55882010818
1785,1785,3018 Deakin St,0,0,37.855035,-122.262627,0,2466,1.19,4.0,3,1,1.55560569904
1786,1786,3018 Fulton St,0,0,37.854957,-122.263701,0,1472,1.205,4.025,3,1,1.58539306511
1787,1787,3019 Bateman St,0,0,37.854983,-122.255597,0,2150,1.2,4.0,3,1,1.5614517981
1788,1788,3019 Hillegass Ave,0,0,37.855054,-122.254615,0,1575,1.206,3.975,3,1,1.57313882137
1789,1789,3020 Benvenue Ave,0,0,37.854994,-122.254194,0,1485,1.215,3.975,3,2,1.58925477359
1790,1790,3020 College Ave,0,0,37.855136,-122.253162,0,1650,1.22,3.95,3,2,1.60132342485
1791,1791,3021 Dana St,0,0,37.854515,-122.258367,0,903,1.215,4.0,3,1,1.58397440737
1792,1792,3021 Shattuck Ave,0,0,37.854453,-122.265977,0,1878,1.268,4.0,3,1,1.69981815864
1793,1793,3024 Deakin St,0,0,37.854826,-122.262584,0,1345,1.204,4.025,3,1,1.57766496579
1794,1794,3025 Adeline St,0,0,37.854446,-122.268794,0,1269,1.32,4.025,3,1,1.80307279397
1795,1795,3028 Colby St,0,0,37.854475,-122.257722,0,2225,1.22,4.0,3,1,1.59177453824
1796,1796,3030 Regent St,0,0,37.854348,-122.256672,0,1958,1.234,4.0,3,1,1.61551067775
1797,1797,3034 Dohr St,0,0,37.851984,-122.280446,0,1000,1.8,4.025,5,1,2.46034172233
1798,1798,3039 Ellis St,0,0,37.852513,-122.272839,0,1800,1.536,4.025,3,0,2.13892888941
1799,1799,3040 Telegraph Ave,0,0,37.854709,-122.259961,0,1511,1.2,4.025,3,1,1.56278446281
1800,1800,3041 Sacramento St,0,0,37.85194,-122.278502,0,1361,1.737,3.975,6,0,2.3820298288
1801,1801,3042 Fulton St,0,0,37.854055,-122.26351,0,2309,1.264,4.0,3,1,1.6786916753
1802,1802,3042 Telegraph Ave,0,0,37.854429,-122.260334,0,1000,1.22,4.0,4,1,1.59575180045
1803,1803,3043 Sacramento St,0,0,37.851903,-122.278451,0,1361,1.737,3.975,6,0,2.38365795983
1804,1804,3046 College Ave,0,0,37.854364,-122.253094,0,2675,1.272,3.975,3,2,1.68458228969
1805,1805,3047 Sacramento St,0,0,37.851805,-122.278482,0,1361,1.744,3.975,6,0,2.39460826208
1806,1806,3048 Halcyon Ct,1,1,37.854102,-122.261172,950,2200,1.245,4.0,3,1,1.63850740268
1807,1807,3048 Halcyon Ct,1,1,37.854109,-122.261198,950,2200,1.245,4.0,3,1,1.63798668709
1808,1808,3049 Sacramento St,0,0,37.851671,-122.278392,0,1361,1.748,4.0,6,0,2.40435836693
1809,1809,3050 college,3,4,37.854675,-122.253349,3400,1875,1.248,3.975,3,2,1.6447421988
1810,1810,3051 Dohr St,0,0,37.851471,-122.279822,0,1269,1.807,4.025,5,0,2.48257813991
1811,1811,3053 Dohr St,0,0,37.851353,-122.279796,0,1450,1.812,4.025,5,0,2.49297094829
1812,1812,3055 Dana St,0,0,37.853424,-122.258179,0,2800,1.29,4.0,3,1,1.70594222511
1813,1813,3100 College Ave,0,0,37.853649,-122.252969,0,3198,1.322,3.95,3,2,1.76359478838
1814,1814,3101 Shattuck Ave,0,0,37.852985,-122.265917,0,1300,1.365,4.0,3,1,1.85170112694
1815,1815,3102 California St,0,0,37.851475,-122.276693,0,2040,1.706,3.95,5,0,2.36140337939
1816,1816,3103 California St,0,1,37.851682,-122.277068,0,1650,1.706,4.0,5,0,2.35348684495
1817,1817,3109 Telegraph Ave,0,0,37.853366,-122.259886,0,3045,1.293,3.975,2,1,1.711735529
1818,1818,3110 College Ave,0,0,37.853361,-122.253034,0,1810,1.34,3.95,3,3,1.79240784643
1819,1819,3111 Harper St,0,0,37.851978,-122.271651,0,1300,1.54,4.025,3,0,2.16537871923
1820,1820,3112 Deakin St,0,0,37.853084,-122.262229,0,1533,1.32,4.05,3,1,1.76307543899
1821,1821,3114 Ellis St,0,0,37.851627,-122.273271,0,2104,1.601,4.0,3,0,2.24413106464
1822,1822,3120 Ellis St,0,0,37.851428,-122.273169,0,1350,1.611,4.0,3,0,2.26293151662
1823,1823,3120 Telegraph Ave,0,0,37.853133,-122.260579,0,2068,1.31,4.025,3,1,1.74105831573
1824,1824,3125 College Ave,0,0,37.852943,-122.252325,0,1464,1.378,3.95,2,3,1.85590266561
1825,1825,3125 College Ave,0,1,37.85295,-122.252276,0,1895,1.378,3.95,2,3,1.85655323595
1826,1826,3131 College Ave,0,0,37.852804,-122.252312,0,2673,1.388,3.95,2,3,1.87091407035
1827,1827,3131 King St,0,0,37.85098,-122.273767,0,1421,1.653,4.025,3,0,2.32549725324
1828,1828,3132 College Ave,0,0,37.852591,-122.253151,0,589,1.389,3.95,3,3,1.87143271221
1829,1829,3134 King St,0,0,37.850768,-122.274214,0,3200,1.678,4.025,3,0,2.35959152105
1830,1830,3135 Sacramento St,0,0,37.850272,-122.277943,0,2500,1.813,3.975,6,0,2.52802951024
1831,1831,3138 California St,0,0,37.850436,-122.276667,0,2743,1.766,3.975,5,0,2.46724876838
1832,1832,3138 Ellis St,0,0,37.850709,-122.273161,0,1748,1.655,4.025,3,0,2.33978280815
1833,1833,3140 College Ave,0,0,37.852315,-122.253126,0,1799,1.408,3.95,3,3,1.90152960236
1834,1834,3140 Ellis St,0,0,37.850549,-122.273154,0,1937,1.664,4.025,3,0,2.35679296222
1835,1835,3141 College Ave,0,0,37.852453,-122.252278,0,1675,1.411,3.95,2,3,1.90888791256
1836,1836,3145 College Ave,0,0,37.852245,-122.252258,0,2081,1.425,3.95,2,3,1.93140912386
1837,1837,3151 Eton Ave,0,0,37.852579,-122.250086,0,2081,1.441,3.925,2,2,1.96507410718
1838,1838,319 The Spiral,3,4,37.897489,-122.256949,1806,1150,1.756,4.025,3,0,2.55094009114
1839,1839,3200 College Ave,0,0,37.851067,-122.252752,0,2030,1.497,3.95,2,3,2.04402074988
1840,1840,3205 California St,0,0,37.849635,-122.275753,0,1900,1.787,3.975,5,0,2.52206109845
1841,1841,3205 College Ave,0,1,37.851614,-122.25308,0,1950,1.456,3.95,2,3,1.97765300959
1842,1842,3214 California St,0,0,37.849314,-122.276251,0,1903,1.82,3.975,5,0,2.57051628729
1843,1843,3215 King Street,1,2,37.850645,-122.273669,1000,1700,1.671,4.025,3,0,2.35877308893
1844,1844,3216 Baker St,0,0,37.849361,-122.28028,0,1885,1.938,4.0,4,0,2.70854032901
1845,1845,3218 Boise St,0,0,37.84907,-122.281121,0,740,1.981,4.025,5,0,2.77163965004
1846,1846,3219 Idaho St,0,0,37.848997,-122.28145,0,670,1.996,4.0,4,0,2.79258755541
1847,1847,322 Monte Vista Avenue,0,2,37.822684,-122.249572,0,1350,3.451,4.05,0,0,5.19119063973
1848,1848,323 Alcatraz Ave,0,1,37.851326,-122.25418,0,2195,1.462,3.95,2,2,1.98522384547
1849,1849,3237 California St,0,0,37.848612,-122.275625,0,2132,1.845,4.0,5,0,2.62596306184
1850,1850,3244 Ellis St,0,0,37.848709,-122.27279,0,2312,1.77,4.025,3,0,2.53128016855
1851,1851,3302 California St,0,0,37.847873,-122.275935,0,1012,1.898,4.0,5,0,2.71255087527
1852,1852,3310 Powell St,0,1,37.840292,-122.314568,0,1500,3.727,3.575,5,0,5.45510784531
1853,1853,3337 King St,0,0,37.8472,-122.272971,0,2100,1.87,4.075,4,0,2.68738311978
1854,1854,3380 Adeline St,0,0,37.847083,-122.27263,0,1764,1.87,4.075,4,0,2.68562816457
1855,1855,340 Panoramic Way,0,0,37.869113,-122.245444,0,1583,0.794,3.95,5,2,0.890970006651
1856,1856,36 Panoramic Way,0,0,37.868116,-122.248878,0,1150,0.641,4.1,1,2,0.706370329931
1857,1857,360 Panoramic Way,1,1,37.868996,-122.245377,300,1850,0.8,3.95,5,2,0.901969247461
1858,1858,37th at west,2,2,37.826827,-122.27248,1200,900,3.203,4.05,2,1,4.80769314477
1859,1859,3840 MARTIN LUTHER KING JR,1,2,37.828244,-122.269413,950,1125,3.073,4.05,1,0,4.59449595938
